text,label
"Tư nhiên ban đêm đem quân tấn công vào nhà người dân, không một Thông báo, không một quyết điinh, mà giờ lại nói dân tấn công mình. Vô lý thật!!! Cái việc đốt xác CA cũng vô lý luôn, thậm chí tôi nghi ngờ các anh tự dựng chuyện, vì thông tin mập mờ, hiện trường cũng không thể hiện dân giết CA. Mà tôi nói này ngay cả khi dân có đốt các anh CA cũng không sai, vì ác anh vào nhà dân không có hợp pháp như vậy thì giống như ăn cướp thì dân có quyền tự vệ. Nếu các anh CA đàng hoàng thì các anh hãy chưng ra lệnh bắt, có lý do rõ ràng xem nào. Từ ngày khai sinh nước VN chưa thấy chế độ nào giết dân kiểu vô pháp như vậy.",1
Ôi zồi ôi mèo mả gà đồng ở Sở Xây dựng TP Hải Phòng :)) Giờ hành chính vào nhà nghỉ làm gì không biết? Mạnh dạn đoán để bàn công việc.,1
"Câu Chuyện Thời Sự: Bản Quyền, trọng tâm của cuộc chiến thương mại Mỹ - Tàu. Hôm tháng rồi, khi Mỹ và Tàu chịu đồng ý ký vào thoả thuận thương mại đợt 1, nhiều anh chị em ở xa như bên Âu Châu hay ở Việt Nam, hay thậm chí ở Mỹ nhưng không thích các chính sách của nội các chính quyền Trump đều lên tiếng chê bai rằng Trump đã xuống nước vì ""nhu cầu"" chính trị, cần lấy điểm trước việc Hạ Viện Mỹ do đảng Dân Chủ nắm đa số đã bỏ phiếu ""đàn hặc"" Trump. Tất cả hình như vô tình, hay... không để ý cho rõ, sách lược của Trump trong việc gây áp lực với Tàu không chỉ là việc tăng thuế nhập cảng, mà còn là việc bảo đảm sự công bằng trong thương mại giữa đôi bên, trong đó việc bảo vệ ""bản quyền"" hay như báo chí ở VN dùng chữ ""sở hữu trí tuệ"" của các công ty Mỹ. Ngoài việc lâu nay Tàu ép các công ty Mỹ muốn làm ăn ở Tàu, phải từ từ ""giao nộp"" các kỹ thuật của mình cho các công ty Tàu. Chưa kể, các ""điệp viên kinh tế"" của Tàu còn len lỏi vào các trường đại học Mỹ, các công ty Mỹ, ""mồi chài"" giáo sư, khoa học gia của Mỹ ""bán"" tài liệu cho Tàu, hay chính các ""điệp viên"" này ăn cắp tài liệu về cho Tàu. Cuộc chiến về ""bản quyền"" có lẽ vẫn là quan trọng nhất nhằm bảo đảm kỹ thuật và lợi nhuận cho Mỹ. Chuyện thời sự nóng bỏng là chuyện đại dịch ở Vũ Hán đang lây lan rất nhanh, vượt biên giới Tàu qua rất nhiều quốc gia khác. Trong cơn đại dịch, lại nảy ra chuyện .... ""bản quyền"". Số là hãng dược phẩm Gilead ở ngay vùng vịnh San Francisco đã chế ra thuốc Remdesivir. Gilead nộp bằng sáng chế thuốc này trị bịnh nhiễm Ebola. Thuốc không hiệu quả nên không được FDA cấp giấy phép (stock rớt không lên nỗi). Theo Gilead hãng này cũng đã nộp bằng sáng chế cho thuốc này đối với nhóm vi trùng có tên Coronaviruses ở bên Tàu từ năm 2016. Nay với vi trùng nCoV một con vi trùng trong nhóm vi trùng Coronaviruses đang được cho là nguyên nhân gây nên bịnh dịch ở Vũ Hán, Gilead mang ra thử cho 1 bịnh nhân ở Mỹ ( thử đại vì không có thuốc). Bịnh nhân này đã nhiễm 7 ngày rồi. Tuy nhiên, qua ngày thứ 8, sau khi dùng thuốc, bịnh nhân khá lên. Gilead cho biết các kết quả thử “tiền lâm sàng “ (preclinical) trước đó cũng rất hiệu quả, cho nên Gilead muốn tiến hành thêm thử lâm sàng (clinical) để có thể nộp đơn xin giấy phép cho loại thuốc này và có thể sẽ được FDA chấp thuận (approve). Mà muốn thử lâm sàng thì phải có bịnh nhân để thử. Tàu đang có cả đống bịnh nhân dính vi trùng nCoV cho nên Gilead đã hợp tác với bịnh viện Friendship Hospital ở Bắc Kinh để thử lâm sàng. Bắc Kinh cung cấp 270 bịnh nhân cho lần thử lâm sàng này. Khoa học mà, vả lại sự nguy hiểm của bịnh dịch nên Gilead tuyên bố vì khoa học nên sẵn sàng hợp tác với bất kỳ ai. Gilead và bịnh viện Friendship Hospital ở Bắc Kinh vừa ... ""giao kèo"" xong, đùng một cái Viện Dịch Tể Học Vũ Hán cùng Viện Khoa Học Quân Đội Tàu đồng tác giả đăng một bài nghiên cứu trên tạp chí Nature’s Cell Research rằng cả thuốc Remdesivir và chloroquine trị sốt rét đều có thể trị con vi trùng nCoV. Viện Dịch Tể Học Vũ Hán tuyên bố rằng đã “đăng ký” công dụng của thuốc từ ngày 27 tháng 1. Vậy là sao? Thuốc của Mỹ rồi giờ tự dưng Tàu lại ""đăng ký"" bản quyền? Thật tình thì Gilead chưa có giấy phép (license) từ FDA hay bất kỳ Health Authority nào trên thế giới (approve) cho thuốc này cả dù Gilead là chủ của Remdesivir. Lúc trước Gilead nộp đơn cho công dụng chữa Ebola nhưng thất bại. Giờ Tàu nói Tàu cũng nghiên cứu ra cách dùng thuốc này để đối phó với con vi trùng nCoV trị bịnh dịch ở Vũ Hán. Văn phòng “đăng ký “ bản quyền của Tàu ở Thượng Hải cho biết việc bản quyền của Viện Dịch Tể Học Vũ Hán cũng sẽ có giới hạn vì Gilead vẫn đang là chủ của thuốc Remdesivir và Tàu chưa sản xuất được thuốc này. Việc nhào ra ""ăn ké"" theo bằng sáng chế của Gilead và cho rằng mình là người ""phát hiện"" loại thuốc trị được con vi trùng nCoV này của Tàu đã bị giới khoa học lên tiếng chê bai trong mấy ngày qua. Vấn đề người ta nghi ngờ là bịnh viện Friendship Hospital ở Bắc Kinh có xì ra cho Viện Dịch Tể Học Vũ Hán biết hay không?!! Trên lý thuyết thì Viện Dịch Tể Học Vũ Hán giành quyền ""sáng chế"" công dụng thuốc này trị con vi trùng nCoV. Còn hãng Gilead thì có bản quyền thuốc Remdesivir cho nhóm vi trùng Coronaviruses. Nghe thiệt là ... ""nhức đầu"". Dĩ nhiên, trong tình thế ""dầu sôi lửa bỏng"" thì mấy công ty Mỹ lúc nào cũng đem chuyện ""nhân đạo"" ra làm trọng, sẵn sàng cung cấp thuốc để giúp bịnh nhân. Hiện tại Gilead chỉ mới gởi thuốc qua Tàu đủ cho 500 bịnh nhân thôi. Hãng sẽ ""tăng công suất"" sản xuất thêm. Cũng xin nhắc thêm hơn chục năm qua, các hãng dược phẩm thường hay đem thuốc qua Tàu để thử lâm sàng. Lý do, chi phí rẻ hơn, và bịnh nhân có sẵn. Chưa kể việc thử lâm sàng đôi khi không bị ràng buộc an toàn hay bị mấy tổ chức nhân quyền để ý nhiều như ở Mỹ. Và khi làm ăn với Tàu, không chỉ các hãng kỹ nghệ hiện đại, mà cả các hãng dược phẩm, hay bất kỳ ngành nghề nào, đều có thể mất ... ""bản quyền"" như chơi. Đó chính là một trong các trọng tâm mà chính quyền nội các tổng thống Trump nhắm tới khi nổ phát pháo khơi mào cuộc chiến thương mại giữa đôi bên. Với vụ này, coi bộ lại đổ thêm dầu vào lửa cho cuộc chiến thương mại. ""Bản quyền"" vừa là công sức tìm tòi nghiên cứu, vừa là lợi nhuận của người sáng chế ra nó. Mất ""bản quyền"" coi như là dâng mồi cho đối thủ. Chắc chẳng có ""thằng ngu"" nào trên đời mà chịu như vậy cả!",1
"VỤ MINNESOTA - SỰ BÀY TRÒ CỦA ĐẢNG DÂN CHỦ 😡 Chẳng liên quan nhưng đài VTV Việt Nam rất hí hửng đưa tin về vụ cảnh sát Mỹ làm chết một người da đen, cứ như là Việt Nam là nhất ấy 😂 Nhưng bản chất vụ việc thật sự là gì? Có nhiều câu hỏi về vụ này, và không phải ngẫu nhiên trong vòng 48 tiếng trên khắp nước tình trạng bất ổn, xuống đường dưới danh nghĩa ủng hộ Floyd. Thường thì trong các năm bầu cử hay có các vụ xả súng hoặc nổi loạn vì lý do xung đột sắc tộc. Lần này cũng chẳng là một ngoại lệ khi mà ủng hộ dành cho tổng thống Trump đang lên cao trong cộng đồng người da đen trên khắp nước Mỹ, và nhất là gần đây câu tuyên bố mang đầy tính tranh cãi của bố già Biden khi ông ta nói, đại ý là nếu những người da đen không bỏ phiếu cho ông ta thì họ không phải là người da đen. Câu nói này đã gây lên làn song bất mãn với Biden của người da đen. Đảng DC đang rất lo lắng và tức giận nếu số cử tri da đen ủng hộ ông Trump càng nhiều, vì họ là cái xương sống cho sự sống còn của đảng DC. Nếu chỉ cần 20% đến 25% cử tri da đen ủng hộ cho ông Trump thôi thì coi như số phận của đảng DC sẽ bị kết liễu. Chình vì thế họ phải làm đủ mọi cách để giữ số cử tri này, cộng thêm với việc đồng ý cho di dân lậu vào để củng cố cho số phiếu và vị trí của họ. Quay lại vụ George Floyd này. Hãy so sánh vụ này với các vụ khác giữa cảnh sát và người da đen thì có các điểm cần chú ý sau đây: - Viên cảnh sát lấy đầu gối đè lên cổ Floyd là điều mà không hề có trong bất cứ nơi nào trên đất Mỹ giảng dạy, huấn luyện cho cảnh sát chấp thuận cả. - Thường thì trong các cuộc vật lộn, xung đột như vậy thì cảnh sát thường hay có những la lối rất lớn yêu cầu nghi phạm phải tuân theo lệnh cảnh sát. Trong trường hợp này không hề có la ó, vật lộn hay nói năng gì cả, chỉ có Floyd phàn nàn thật đáng thương là không thở được. Cũng chẳng có các cuộc điện đàm nào gọi cầu cứu, cũng chẳng có cuộc trao đổi nói chuyện nào giữa những viên cảnh sát này với nhau. - Điều đáng nói là sau khi Floyd bị còng tay và khống chế thì tại sao họ không kéo anh ta đứng dậy và đưa vào trong xe, đó là điều dễ nhất và cảnh sát hay làm nhất. Họ cũng chẳng nói gì với Floyd và cũng chẳng để ý những gì anh ta phàn nàn cả. - Chính các vị cảnh sát này, kể cả người lấy đầu gối đè lên cổ Floyd, cũng chẳng tỏ ra quan tâm là họ đang bị quay phim lại hành động của họ. Ngay cả sau khi Floyd đã nằm bất động thì họ chờ thêm 4 phút nữa mới có phản ứng. - Đám đông vây quanh cũng chẳng có nhiều và họ cũng chẳng có phản ứng gì mạnh cả. Không ai biết ai đã gọi xe cấp cứu tới và với mục đích gì. Khi xe cấp cứu tới thì họ đưa Floyd lên cáng và đưa vô xe ngay thay vì check vital signs xem anh ta ra sao. Một điều rất lạ. - Ngay sau khi đoạn video clip này được lan truyền với tốc độ chóng mặt trên mạng thì một trang facebook GIẢ với tên của vị cảnh sát đè đầu gối lên cổ Floyd xuất hiện trong đó có hình của viên cảnh sát này đang đội nón đỏ có dòng chữ trắng “Làm nước Mỹ trở nên trắng trở lại” (“Make America White again” ám chỉ chữ trắng ở đây là của người da trắng). Đám thiên tả đã thay nhau đưa tấm hình này lên mạng và cố gán ép điều này với ông Trump. Khi bị phát hiện và lật mặt là giả thì bọn họ vẫn trơ trẽn để im không lấy xuống nhưng facebook và twitter vẫn không có phản ứng gì. Trang fb giả này cũng giống y hệt vụ hai cha con người da trắng bắn chết một người da đen tên là Ahmed Aubrey ở Georgia cách đây vài ba tháng vậy. - Video clip này cũng quá đủ bằng chứng để bắt và kết tội viên cảnh sát đó nhưng giới chức trách đã không làm ngay. Họ chỉ bắt và kết tội ông ta 4 ngày sau khi các vụ bạo động, phá hoại, hôi của cướp bóc diễn ra. Phải chăng họ cố tình làm vậy để tạo nên căm phẫn của người da đen? - Còn điều này nữa. Sự việc diễn ra ngay phía sau của chiếc xe và sát cạnh đó là bảng số xe với dòng chữ POLICE rất rõ. Rõ ràng là nó có ý đồ một cách rõ rệt với một thông điệp là bạo hành của cảnh sát đối với người da đen. Đó cũng là dấu ấn rõ nét nhất của George Soros. Khi xâu chuỗi lại tất cả những sự việc như vậy thì cái video clip này giống như một vụ hành quyết của cảnh sát da trắng đối với người da đen với mục đích là tạo thêm căm phẫn trong dư luận, nhất là người da đen, và khi nhân vật tối cao của họ là Obama vừa cho ra lò những video gắn kết virus cúm Tàu với “hệ thống phân biệt chủng tộc” ở Mỹ. Cũng cần lưu ý rằng Obama chính là một tên mà người Mỹ họ gọi là SUPREME RACE BAITER, tức là kẻ chuyên dùng các vấn đề về sắc tộc cho vụ lợi riêng mình. Họ, đảng DC, muốn tạo nên một làn song phân biệt chủng tộc mới để tiếp tục nắm giữ người da đen ở lại với họ. Họ biết một khi người da đen rời bỏ họ thì coi như sự tồn tại của họ sẽ bị diệt vong. Khi có các ý kiến cho rằng nếu đây là vụ giả thì làm sao giải thích được khi anh da đen kia đã chết, và viên cảnh sát kia danh tính đã rõ ràng? Câu trả lời là một khi họ đã dàn dựng, bịa chuyện để setup tướng Flynn được thì họ có thể làm bất cứ chuyện gì vì khi setup tướng Flynn cần phải có sự hợp tác của FBI, CIA, DOJ, tổng thống, và nhiều cơ quan hành pháp nữa, kể cả tòa án. Cần nhớ là ở Minnesota hiện nay thì công tố viên (Freeman), bộ trưởng tư pháp, tòa án, thị trưởng, thống đốc tất cả đều nằm trong tay đảng Dân chủ. Thậm chí hai thượng nghị sĩ đại diện cho Minnesota cũng thuộc đảng DC luôn thì đối với họ không có gì là khó khăn hết, nhất là khi họ chơi con bài “đây là nội bộ của MN” thì tổng thống cũng chẳng làm gì được. (Sưu tầm)",1
"Bệnh nhân phải trả 3000 USD cho phí xét nghiệm Covid-19 ở Mỹ Một công dân Mỹ tên là Osmel Martinez Azcue làm việc ở Trung Quốc và trở về Miami vào hồi tháng Giêng. Ông này có triệu chứng Covid-19 và đã làm xét nghiệm. Tổng chi phí phải trả là 3,270 đô la mỹ. Nguồn: Miami Herald",1
"Nói và làm. Nhờ có cái đại dịch covid này được trợ giúp của công nghệ người dân mới thấy rõ giữa nói và làm khác xa nhau quá. Xin đơn cử vài ví dụ nhỏ . - vụ thịt lợn càng kêu giảm giá lại càng tăng. Mà chưa sử lí ai cả. - Các tỉnh mua máy xét nghiệm covid đội giá lên trời ,cán bộ ăn không tiền tỉ.. Im lămgj... - ở xứ thanh hộ cận nghèo có xe hơi nhà lầu... Chúng ta luôn nghe nói đến công bằng xã hội. Vậy như trên có đúng không ? Bao nhiêu vu việc xin đưa ra ví dụ nhỏ này. Nếu như vẫn thế này người dân biết tin ai. Ngẫm xưa tới nay việc nói và làm của cb khác nhau quá. Bao nhiêu vu rồi chắc aii mà bỏ thời gian thống kê không hết. Chuyện cứt trâu để lâu hóa bùn ỏ nước ta là có thật.",1
"Nóng: Hai ""cột điện"" Falcon Heavy của Mỹ sau khi được phóng lên trời đã mưu trí ""đi"" sang và đáp xuống mảnh đất hình chữ S. Tự hào vãi VN ơi!",1
Mọi người ra đường nhớ đeo khẩu trang nha. Đã có 2 trường hợp ở Phú Yên rồi nè.,1
"Nhà dân thì hơi tý là vác búa đập, còn công trình to sai từ những viên gạch đầu tiền thì không xử lý.",1
"Trên thiên đường dùng cái gì phát điện? Có lời nhắn của một bác đang sống trên thiên đường ""Hiện nay trên thế giới không có nước nào dám dùng coal fired plants (điện than) cả và thay vào đó họ đang tìm cách thay thế bằng những nguồn năng lượng thay thế (alternative energy sources) khác"". Ngạc nhiên là những người sống trên thiên đường vẫn gửi còm xuống trái Đất được nhưng lại không biết con laptop mình đang gõ chạy bằng điện ở đâu ra. Trên thế giới đa số nước không tránh được điện than, kể cả Đan Mạch. Từ đó suy ra trên thiên đường chắc cũng có tỷ lệ điện than không dưới 10%. Hình 1. Điện đang phát sáng nay, 17/6/2020 ở Đức. Than cám và than bùn đang phát tổng cộng 17 GW trên tổng số 45,4 GW công suất, tức là 37%. Hình 2: Mỹ tháng 3/2020 tiêu thụ 28 triệu tấn than dành cho phát điện, điện than phát 50,6 tỷ kWh trên tổng số 305.8 tỷ kWh, tức là 16.5%, gần bằng điện hạt nhân. Bạn nào không biết 50 tỷ kWh là gì thì tránh xa ra, đừng còm vào đây. Hình 3: Nguồn điện ở Đan Mạch, 17% là than. Mươi năm nữa hết nhà máy điện than ở Đan Mạch nhưng nhập điện của Đức nên tránh sao khỏi mưa rơi?",1
"CHÚNG TA ĐỪNG QUÁ BUỒN: BÁO CHÍ FAKE NEWS NHƯ CNN CŨNG KHỐN NẠN LẮM, TẤN CÔNG SẾP TESLA VÔ LỐI VÌ MÁY TRỢ THỞ, SAU KHI SAI RỒI CŨNG CHẲNG THÈM XIN LỖI. Thế giới không điên mới là lạ? (có thể dùng google dịch ra tiếng Việt nếu không đọc được tiếng Anh)",1
"Sở y tế của tỉnh thành nào mua máy xét nghiệm SARS -COV-2 hơn 7 tỷ, nên trả lại tiền gấp trước khi bị khoác áo đội Juventus. ""Máy có xuất xứ từ Singapore, trị giá gần 2 tỷ đồng sẽ được Sở Y tế sử dụng để xét nghiệm SARS-COV-2 trong thời gian tới thay vì phải gửi mẫu bệnh phẩm đến Đắk Lắk hay <URL> để xét nghiệm.""",1
Kỳ án HDH.đã tìm ra chứng cứ ngoại phạm cho HDH. Hải đi trả tiền cho bạn ở quoán <URL>ân chứng là bạn HẢI và chủ quoán cafe,1
"Vụ chiếc ô tô 4 chỗ bị xe Ben Dồn Bẹp dúm – Vò nát kẹp giữa đầu xe Ben và đuôi xe Bồn 😱 ---Nữ tài xế và 1 người khác trên xe Vẫn sống... Tưởng chị cũng tỏi luôn rồi, may mà mang theo bùa hộ mệnh xin từ chùa nước ngoài, niệm chú hiển linh thoát chết. …Nghe nói do cây đổ, sét đánh trời mưa cản tầm nhìn",1
Vì sao Virus Corona không thấy xuất hiện ở các quốc gia Hồi Giáo. _ Vì chúng không có cửa! -------- That's why Corona Virus doesn't appear in Muslim countries.... Nửa đêm cười mệt 🤣 Xem thêm,1
"Dịch Covid-19: Trung Quốc lần đầu thừa nhận có gần 2000 nhân viên y tế bị lây nhiễm Trong cuộc họp báo hôm 14-2-2020, Phó Chủ nhiệm Ủy ban Y tế quốc gia Trung Quốc cho hay, tính đến ngày 11-2 có khoảng gần 2000 nhân viên y tế gồm bác sĩ, y tá... bị lây nhiễm khi đang điều trị cho người dương tính với virus Corona chủng mới. --- Bạn nghĩ sao?",1
"CẦN ĐỌC NGAY VÀ GẤP NHÉ QUÝ ANH CHỊ - COVID BIẾN DẠNG ĐÃ XUẤT HIỆN VÀ CÁCH BẢO TOÀN SINH MẠNG Hôm qua Bs Thùy Trang đã nói rất rõ và hôm nay báo chí mới đưa tin. BS Thùy Trang nói trước vì đã nhìn thấy Covid-19 (năm 2019) và Covid-19 (năm 2020) có khác nhau. Có thể do nó tự biến đổi (mutation) - hoặc là con thứ 2 xuất hiện! Con 2019 có đặc tính giống HIV nhưng con 2020 lại có đặc tính giữa HIV và thêm đuôi Ebola là con virus dữ dằn hơn nữa.... Con 2020 là loại khủng vì nó lây nhanh và có khả năng như HIV là chặn một số kháng thể đánh giặc của mình như lymphocyte T-Cell - con 2020 vừa chặn kháng thể, vừa đánh vào yếu huyệt tế bào macrophages (đặc tính của Ebola) làm cho người nhiễm phát nhiệt trong người quá nóng, gây hư hại các cơ quan quan trọng trong người mình. Trong 103 đoạn gene của Covid-19 đã đột biến tại 149 vị trí. Đây là con Covid-20 (tên bs Trang đặt) rất nguy hiểm hơn con Covid-19 như đã nói người bị nhiễm sẽ nóng sốt nhiệt độ cao gây hư não, thận gan... Trường hợp KHÔNG có khả năng tới BV thì xin nhớ làm sau đây: (1) Mỗi nhà mua dùm một cái thau đựng nước lạnh và nhiều khăn loại trung. (2) Chanh tươi cần luôn luôn có sẵn. (3) Dụng cụ đo nhiệt - mua loại bắn laser vào đầu rất rẻ hoặc que thủy ngân nếu có. (4) Ngoài 3 thứ cần nêu trên thì luôn có sẵn nước uống cho bệnh nhân - rất cần thiết - chỉ uống nước và rau quả, đừng uống sô đa hay bia, rượu. Cần thêm thuốc ho và Tylenol. Khi người bệnh bị mệt mỏi (rất mệt), khàn cổ vì ho (cổ rất đau) thì là lúc thân nhiệt bắt đầu tăng cao. Đưa bệnh nhân tới chỗ nằm thật thoáng. Cho uống ngay 1 ly nước lạnh (không cần đá) Gia đình người thân chú ý và làm thật nhanh (nhớ luôn đeo khẩu trang), lấy khăn nhúng vào nước lạnh xếp lại đắp ngay lên đầu - cắt chanh làm đôi xoa hai bên cổ, hai bên hông và ngực. Lấy khăn lau người cho lạnh mát. Cơn nóng sẽ tồn tại khoảng 30 phút mỗi lần, đừng nản lòng, hãy cố gắng thay khăn lạnh trong mỗi 5 phút - thay khoảng 6 lần là cơn sốt sẽ qua - nhưng sẽ trở lại thường xuyên trong 3 ngày lên cơn. Đặc tính con 2020 là gây nóng nhanh trong vòng 3 ngày nhưng tới ngày thứ 4 là giảm dần. Chú ý: (*) Luôn nhớ là nếu không đắp khăn lạnh kịp thời, cơn nóng có thể làm nát lá phổi và hư não (Ở TQ đã xảy ra tình trạng này vì người bệnh không có người nhà đắp khăn lạnh và lau người trong lúc sốt lên cơn) NGUỒN COPPY😊 Xem thêm",1
"BẠN MUỐN MÌNH LÀ NGƯỜI SỐNG SÓT TRONG CON SỐ 90% SAU KHI ĐÃ BỊ NHIỄM VŨ HÁN THÌ HÃY LÀM ĐÚNG SAU ĐÂY. Khi bạn biết mình bị lây nhiễm con Vũ Hán vì ho nhiều, đau ngực, khó thở, nhức đầu và tiêu chảy - người bị nóng sốt lâu không cảm thấy giảm thì hãy làm đúng sau đây: (1) Uống thuốc Tylenol giúp hạ nhiệt và đắp khăn lạnh vào đầu. Tuyệt đối không sợ hãi, phải thật bình tĩnh vì sống chết có số mạng - mình cố gắng tận hết sức mình - càng sợ hãi về tâm lý thì cơ hội mình càng ít... hy vọng hơn - nhớ thật kỹ là không gì sợ hãi khi nhiễm bệnh. (2) Đến cơ sở y tết kiểm tra. Và nằm một nơi thoáng mát nghỉ ngơi - một nơi có cửa sổ đưa nhiều không khí vào (3) Mỗi ngày uống nhiều nước cỡ 3 lít - 1 ly nước cam và cố gắng ăn đủ bữa. Cố gắng ăn để cơ thể đủ sức chống lại Virus - nhịn đói rất nguy hại. Nếu khó ăn quá, ăn không nỗi thì uống 1 ly nước trà ấm pha đường tạm thời. (4) Lúc người nóng sốt thì cơ thể lại cảm thấy lạnh nên ai cũng muốn đắp chăn trùm kín - đây là đều tối kị - không nên đắp chăn dù cảm thấy ớn lạnh - đắp tấm khăn mỏng thôi - Người trong nhà giúp người bệnh (nhớ mặc áo mưa nilon và đeo khẩu trang) - Giúp bằng cách đắp khăn lạnh lên đầu người bệnh giúp hạ nhiệt, thay khăn lạnh nhiều lần. (5) Tylenol là thuốc tốt nhất sử dụng trong lúc ngực bị đau và uống thuốc ho nếu bị ho nhiều - NHỚ CHO KỸ thuốc ho có 2 loại khác nhau là suppressant (chặn, giảm ho) và expectorant (tống ho). - Khi bị nhiễm Vũ Hán, bị ho xin chỉ nên sử dụng loại suppressant (chặn, giảm ho) mà thôi. - Thuốc ho chia làm 3 loại (a) suppressant (chặn, giảm ho), (b) expectorant (tống ho) và (c) Cả hai loại cộng chung. - Loại (c) hai loại cộng chung bán rất nhiều tại tiệm thuốc, nên phải đọc cho kỹ trước khi mua. Loại mình cần là loại (a) suppressant (chặn, giảm ho) bán rất ít ngoài thị trường. (6) Sau khi ăn đủ bữa, uống thuốc giảm đau và thuốc ho thì cố gắng ngủ càng nhiều, cành tốt. Thức dậy thấy đói bụng thì uống 1 ly nước trước khi dùng bữa. (7) Nếu quý bạn làm đúng theo lời dặn này thì cơ hội hết bệnh rất cao và bệnh sẽ giảm dần sau 7 ngày - Sau khi hết bệnh này thì cơ thể bạn đã có kháng tố chống lại con virus Vũ Hán, tuy nhiên phổi sẽ bị hơi đau đôi khi và sẽ khỏi sau 1 tháng. Trong thời gian hết bệnh thì nên tập thở mỗi buổi sáng sớm lúc không khí trong lành. St Thuy Trang Nguyen Xem thêm",1
"Thông tin và lịch trình di chuyển của ca nhiễm Covid-19 tại Quận 8, TP HCM : Chị này là nữ, sinh năm 1985. Mùa dịch, chị đi du lịch Thụy Sỹ, lúc bay về thì quá cảnh tại Dubai 2 tiếng, về đến sân bay Tân Sơn Nhất lúc 19h15 12/3. ... Sau đó đi về nhà tại (Tổ 28 khu phố 3) đường Nguyễn Thị Tần, phường 2 quận 8. Xuống sân bay thì được anh trai đón, anh này hành nghề nghiệp chạy xe công nghệ, đón bằng xe ô tô riêng. 13/3 Cô báo không đi đâu. 14/3 Tập gym tại 237 Đường 9A Trung Sơn Bình Chánh (1 giờ). ______ 13 giờ 30 phút ngày 16/3, lực lượng chuyên trách đã tiến hành cách ly toàn bộ khu vực trên sau khi test cô này dương tính với Covid-19. ____ Ca này chưa công bố, có lẽ đợi test thêm lần 2, lần 3 mới công bố. Xem thêm",1
